date,month,league,edge,bet_type,match,bet_on,odds,model_prob,edge_value,stake_eur,won,profit_eur,bankroll_after_eur
2026-02-05,2026-02,LFL,0,flat,Lille Esport vs Skillcamp Esport,Skillcamp Esport,2.041,0.6232,0.1333,100.0,True,104.1,14347.0
2026-02-05,2026-02,TCL,0,flat,Team Phoenix vs PCIFIC,Team Phoenix,2.703,0.6404,0.2704,100.0,False,-100.0,14247.0
2026-02-05,2026-02,LOL,0,flat,One More Esports vs Anubis Gaming,Anubis Gaming,1.389,0.7551,0.0352,100.0,True,38.9,14285.9
2026-02-05,2026-02,TCL,0,flat,S2G Esports vs SU Esports,S2G Esports,1.515,0.7415,0.0814,100.0,True,51.5,14337.4
2026-02-05,2026-02,LPL,0,flat,Ninjas in Pyjamas vs ThunderTalk Gaming,ThunderTalk Gaming,8.696,0.1665,0.0515,100.0,False,-100.0,14237.4
2026-02-05,2026-02,LCP,0,flat,Deep Cross Gaming vs DetonatioN FocusMe,Deep Cross Gaming,1.13,0.9572,0.0722,100.0,True,13.0,14250.4
2026-02-05,2026-02,LCP,0,flat,Fukuoka SoftBank Hawks Gaming vs GAM Esports,Fukuoka SoftBank Hawks Gaming,5.263,0.331,0.141,100.0,False,-100.0,14150.4
2026-02-05,2026-02,LFL,0,flat,BK ROG Esports vs ZYB Esport,BK ROG Esports,1.626,0.6833,0.0683,100.0,True,62.6,14213.0
2026-02-05,2026-02,LFL,0,flat,Joblife vs Vitality.Bee,Vitality.Bee,2.703,0.5426,0.1726,100.0,False,-100.0,14113.0
2026-02-05,2026-02,LFL,0,flat,Solary vs Skillcamp Esport,Skillcamp Esport,5.714,0.2573,0.0823,100.0,True,471.4,14584.4
2026-02-05,2026-02,LFL,0,flat,French Flair vs Lille Esport,French Flair,1.282,0.9535,0.1734,100.0,False,-100.0,14484.4
2026-02-06,2026-02,LFL,0,flat,Solary vs Vitality.Bee,Vitality.Bee,3.636,0.2989,0.0239,100.0,False,-100.0,14384.4
2026-02-06,2026-02,NLC,0,flat,Deer Gaming vs Verdant,Deer Gaming,2.469,0.4941,0.0891,100.0,True,146.9,14531.3
2026-02-06,2026-02,LCP,0,flat,Team Secret Whales vs MVK Esports,MVK Esports,3.03,0.3897,0.0597,100.0,False,-100.0,14431.3
2026-02-06,2026-02,LFL,0,flat,Solary vs BK ROG Esports,BK ROG Esports,2.817,0.4896,0.1346,100.0,False,-100.0,14331.3
2026-02-06,2026-02,LPL,0,flat,Invictus Gaming vs Weibo Gaming,Invictus Gaming,2.899,0.4827,0.1378,100.0,False,-100.0,14231.3
2026-02-06,2026-02,LCP,0,flat,CTBC Flying Oyster vs Ground Zero Gaming,Ground Zero Gaming,6.667,0.2919,0.1419,100.0,True,566.7,14798.0
2026-02-06,2026-02,LFL,0,flat,Galions vs ZYB Esport,Galions,1.37,0.8353,0.1054,100.0,True,37.0,14835.0
2026-02-06,2026-02,LPL,0,flat,Anyone's Legend vs Bilibili Gaming,Anyone's Legend,2.062,0.5682,0.0832,100.0,True,106.2,14941.2
2026-02-06,2026-02,TCL,0,flat,Misa Esports vs BoostGate Esports,Misa Esports,1.07,0.9748,0.0402,100.0,True,7.0,14948.2
2026-02-06,2026-02,LOL,0,flat,Dragons Esports vs Baam Esports,Dragons Esports,1.493,0.7605,0.0907,100.0,True,49.3,14997.5
2026-02-06,2026-02,TCL,0,flat,Bushido Wildcats vs Dark Passage,Bushido Wildcats,1.55,0.6796,0.0344,100.0,True,55.0,15052.5
2026-02-06,2026-02,LFL,0,flat,French Flair vs TLN Pirates,French Flair,1.389,0.7844,0.0645,100.0,True,38.9,15091.4
2026-02-06,2026-02,NLC,0,flat,Arctic Pandas vs Bulldog Esports,Bulldog Esports,2.532,0.5422,0.1473,100.0,True,153.2,15244.6
2026-02-06,2026-02,LOL,0,flat,NextGeneration Esports vs FN Esports,FN Esports,1.307,0.9161,0.151,100.0,True,30.7,15275.3
2026-02-06,2026-02,LFL,0,flat,BK ROG Esports vs Joblife,BK ROG Esports,1.942,0.8062,0.2913,100.0,False,-100.0,15175.3
2026-02-06,2026-02,NLC,0,flat,La BOMBAS vs Lundqvist Lightside,Lundqvist Lightside,1.724,0.6141,0.0341,100.0,True,72.4,15247.7
2026-02-07,2026-02,LFL,0,flat,French Flair vs Skillcamp Esport,French Flair,1.316,0.8594,0.0996,100.0,False,-100.0,15147.7
2026-02-07,2026-02,LTA S,0,flat,LOUD vs Vivo Keyd Stars,Vivo Keyd Stars,1.307,0.8665,0.1014,100.0,False,-100.0,15047.7
2026-02-07,2026-02,LEC,0,flat,SK Gaming vs Los Ratones,Los Ratones,2.02,0.5361,0.0411,100.0,True,102.0,15149.7
2026-02-07,2026-02,LEC,0,flat,Shifters vs Karmine Corp Blue,Karmine Corp Blue,2.985,0.3351,0.0001,100.0,False,-100.0,15049.7
2026-02-07,2026-02,LTA S,0,flat,FURIA Esports vs Leviatan Esports,Leviatan Esports,3.774,0.3694,0.1045,100.0,False,-100.0,14949.7
2026-02-07,2026-02,LEC,0,flat,Team Heretics vs Fnatic,Fnatic,1.493,0.7388,0.069,100.0,False,-100.0,14849.7
2026-02-07,2026-02,LPL,0,flat,Ninjas in Pyjamas vs Team WE,Team WE,2.062,0.5115,0.0265,100.0,False,-100.0,14749.7
2026-02-07,2026-02,LCK,0,flat,Dplus KIA vs DRX,DRX,4.651,0.2442,0.0292,100.0,False,-100.0,14649.7
2026-02-07,2026-02,LCP,0,flat,GAM Esports vs Deep Cross Gaming,Deep Cross Gaming,1.869,0.644,0.109,100.0,True,86.9,14736.6
2026-02-07,2026-02,LFL,0,flat,TLN Pirates vs ZYB Esport,ZYB Esport,2.439,0.5052,0.0952,100.0,False,-100.0,14636.6
2026-02-07,2026-02,LOL,0,flat,GnG Amazigh vs 3BL Esports,GnG Amazigh,1.905,0.6663,0.1413,100.0,False,-100.0,14536.6
2026-02-07,2026-02,LFL,0,flat,Galions vs Joblife,Galions,1.449,0.8986,0.2085,100.0,True,44.9,14581.5
2026-02-07,2026-02,LCP,0,flat,Fukuoka SoftBank Hawks Gaming vs DetonatioN FocusMe,Fukuoka SoftBank Hawks Gaming,1.493,0.7878,0.118,100.0,True,49.3,14630.8
2026-02-07,2026-02,LFL,0,flat,Lille Esport vs Vitality.Bee,Vitality.Bee,2.151,0.6913,0.2264,100.0,False,-100.0,14530.8
2026-02-08,2026-02,LCP,0,flat,CTBC Flying Oyster vs Team Secret Whales,CTBC Flying Oyster,2.532,0.4846,0.0896,100.0,False,-100.0,14430.8
2026-02-08,2026-02,LEC,0,flat,Team Vitality vs Los Ratones,Team Vitality,1.724,0.6808,0.1008,100.0,True,72.4,14503.2
2026-02-08,2026-02,LCP,0,flat,Ground Zero Gaming vs MVK Esports,Ground Zero Gaming,2.353,0.4492,0.0242,100.0,True,135.3,14638.5
2026-02-08,2026-02,LCK,0,flat,DRX vs Nongshim Red Force,Nongshim Red Force,1.493,0.7264,0.0566,100.0,False,-100.0,14538.5
2026-02-08,2026-02,LCS,0,flat,Disguised vs LYON,Disguised,7.692,0.2345,0.1045,100.0,True,669.2,15207.7
2026-02-08,2026-02,LCS,0,flat,Team Liquid vs Sentinels,Team Liquid,1.429,0.7301,0.0303,100.0,False,-100.0,15107.7
2026-02-08,2026-02,LEC,0,flat,Karmine Corp vs GIANTX,GIANTX,2.703,0.4019,0.032,100.0,False,-100.0,15007.7
2026-02-08,2026-02,LEC,0,flat,Team Vitality vs Movistar KOI,Movistar KOI,1.681,0.6736,0.0787,100.0,False,-100.0,14907.7
2026-02-08,2026-02,LEC,0,flat,Natus Vincere vs G2 Esports,G2 Esports,1.55,0.9038,0.2586,100.0,False,-100.0,14807.7
2026-02-08,2026-02,LEC,0,flat,Karmine Corp Blue vs GIANTX,GIANTX,1.183,0.8535,0.0082,100.0,False,-100.0,14707.7
2026-02-08,2026-02,LEC,0,flat,SK Gaming vs Shifters,SK Gaming,2.041,0.6463,0.1564,100.0,False,-100.0,14607.7
2026-02-09,2026-02,LCS,0,flat,Dignitas vs Shopify Rebellion,Dignitas,2.74,0.5137,0.1487,100.0,True,174.0,14781.7
2026-02-09,2026-02,LCS,0,flat,Cloud9 vs FlyQuest,Cloud9,1.471,0.7856,0.1058,100.0,True,47.1,14828.8
2026-02-09,2026-02,LCKC,0,flat,Nongshim Esports Academy vs Hanwha Life Esports Challengers,Hanwha Life Esports Challengers,6.25,0.1923,0.0323,100.0,False,-100.0,14728.8
2026-02-09,2026-02,LPL,0,flat,Top Esports vs Team WE,Team WE,4.651,0.4189,0.2038,100.0,False,-100.0,14628.8
2026-02-09,2026-02,LPL,0,flat,Invictus Gaming vs Ninjas in Pyjamas,Ninjas in Pyjamas,2.667,0.4604,0.0855,100.0,True,166.7,14795.5
2026-02-09,2026-02,LEC,0,flat,Natus Vincere vs Movistar KOI,Movistar KOI,1.835,0.6853,0.1404,100.0,True,83.5,14879.0
2026-02-09,2026-02,TCL,0,flat,Dark Passage vs SU Esports,SU Esports,1.709,0.715,0.1299,100.0,True,70.9,14949.9
2026-02-09,2026-02,TCL,0,flat,S2G Esports vs PCIFIC,PCIFIC,10.526,0.1566,0.0616,100.0,False,-100.0,14849.9
2026-02-09,2026-02,LEC,0,flat,Fnatic vs G2 Esports,G2 Esports,1.754,0.7672,0.1971,100.0,True,75.4,14925.3
2026-02-09,2026-02,LEC,0,flat,Team Heretics vs Karmine Corp,Karmine Corp,1.316,0.7871,0.0272,100.0,False,-100.0,14825.3
2026-02-10,2026-02,LPL,0,flat,ThunderTalk Gaming vs LNG Esports,ThunderTalk Gaming,11.765,0.1288,0.0438,100.0,False,-100.0,14725.3
2026-02-10,2026-02,TCL,0,flat,Bushido Wildcats vs S2G Esports,S2G Esports,2.439,0.5607,0.1507,100.0,True,143.9,14869.2
2026-02-10,2026-02,LPL,0,flat,EDward Gaming vs Oh My God,Oh My God,4.167,0.2772,0.0372,100.0,True,316.7,15185.9
2026-02-10,2026-02,LFL,0,flat,Lille Esport vs BK ROG Esports,BK ROG Esports,1.681,0.7416,0.1467,100.0,True,68.1,15254.0
2026-02-11,2026-02,LFL,0,flat,TLN Pirates vs Joblife,Joblife,1.613,0.7197,0.0998,100.0,True,61.3,15315.3
2026-02-11,2026-02,LFL,0,flat,Galions vs Solary,Galions,1.869,0.7486,0.2135,100.0,False,-100.0,15215.3
2026-02-11,2026-02,LFL,0,flat,ZYB Esport vs French Flair,French Flair,1.342,0.9023,0.1571,100.0,True,34.2,15249.5
2026-02-11,2026-02,LFL,0,flat,Skillcamp Esport vs Vitality.Bee,Skillcamp Esport,1.527,0.7298,0.0749,100.0,True,52.7,15302.2
2026-02-11,2026-02,LPL,0,flat,Team WE vs LNG Esports,Team WE,2.899,0.4088,0.0639,100.0,True,189.9,15492.1
2026-02-11,2026-02,LOL,0,flat,Dragons Esports vs GnG Amazigh,GnG Amazigh,5.0,0.3571,0.1571,100.0,True,400.0,15892.1
2026-02-11,2026-02,LOL,0,flat,Baam Esports vs One More Esports,One More Esports,5.714,0.225,0.05,100.0,False,-100.0,15792.1
2026-02-11,2026-02,PRM,0,flat,Eintracht Spandau vs ROSSMANN Centaurs,ROSSMANN Centaurs,3.571,0.5671,0.287,100.0,False,-100.0,15692.1
2026-02-11,2026-02,LFL,0,flat,Skillcamp Esport vs BK ROG Esports,Skillcamp Esport,1.818,0.6695,0.1195,100.0,False,-100.0,15592.1
2026-02-11,2026-02,LOL,0,flat,NextGeneration Esports vs Anubis Gaming,Anubis Gaming,2.041,0.5791,0.0892,100.0,True,104.1,15696.2
2026-02-11,2026-02,LPL,0,flat,Invictus Gaming vs Oh My God,Invictus Gaming,1.6,0.8097,0.1847,100.0,True,60.0,15756.2
2026-02-12,2026-02,LFL,0,flat,ZYB Esport vs Joblife,ZYB Esport,3.175,0.3243,0.0093,100.0,False,-100.0,15656.2
2026-02-12,2026-02,PRM,0,flat,Kaufland Hangry Knights vs G2 NORD,Kaufland Hangry Knights,3.509,0.5295,0.2445,100.0,False,-100.0,15556.2
2026-02-12,2026-02,LFL,0,flat,Vitality.Bee vs French Flair,French Flair,1.342,0.9343,0.1891,100.0,True,34.2,15590.4
2026-02-12,2026-02,LOL,0,flat,GnG Amazigh vs FN Esports,FN Esports,2.041,0.7995,0.3095,100.0,True,104.1,15694.5
2026-02-12,2026-02,LOL,0,flat,FN Esports vs 3BL Esports,FN Esports,1.205,0.9047,0.0749,100.0,True,20.5,15715.0
2026-02-12,2026-02,PRM,0,flat,G2 NORD vs Eintracht Spandau,Eintracht Spandau,2.0,0.606,0.106,100.0,True,100.0,15815.0
2026-02-12,2026-02,LFL,0,flat,Lille Esport vs Galions,Galions,1.307,0.9173,0.1522,100.0,True,30.7,15845.7
2026-02-12,2026-02,LOL,0,flat,NextGeneration Esports vs Anubis Gaming,Anubis Gaming,1.98,0.5724,0.0674,100.0,True,98.0,15943.7
2026-02-12,2026-02,LOL,0,flat,Baam Esports vs Anubis Gaming,Anubis Gaming,2.02,0.5403,0.0452,100.0,True,102.0,16045.7
2026-02-12,2026-02,LCP,0,flat,GAM Esports vs Fukuoka SoftBank Hawks Gaming,GAM Esports,1.258,0.8457,0.0508,100.0,False,-100.0,15945.7
2026-02-12,2026-02,LFL,0,flat,TLN Pirates vs Solary,Solary,1.389,0.8285,0.1085,100.0,True,38.9,15984.6
2026-02-12,2026-02,LFL,0,flat,Vitality.Bee vs BK ROG Esports,Vitality.Bee,4.0,0.2955,0.0455,100.0,False,-100.0,15884.6
2026-02-12,2026-02,NLC,0,flat,Deer Gaming vs 4 SWINES & A BUM,Deer Gaming,1.212,0.8824,0.0573,100.0,True,21.2,15905.8
2026-02-12,2026-02,LOL,0,flat,One More Esports vs NextGeneration Esports,NextGeneration Esports,2.02,0.7283,0.2333,100.0,False,-100.0,15805.8
2026-02-12,2026-02,PRM,0,flat,Berlin International Gaming vs E WIE EINFACH E-SPORTS,Berlin International Gaming,2.5,0.8935,0.4935,100.0,True,150.0,15955.8
2026-02-12,2026-02,TCL,0,flat,Dark Passage vs Bushido Wildcats,Dark Passage,5.882,0.1822,0.0122,100.0,False,-100.0,15855.8
2026-02-13,2026-02,PRM,0,flat,E WIE EINFACH E-SPORTS vs A One Man Army Esports Prime,E WIE EINFACH E-SPORTS,2.703,0.4382,0.0683,100.0,False,-100.0,15755.8
2026-02-13,2026-02,LFL,0,flat,ZYB Esport vs Solary,Solary,1.227,0.882,0.067,100.0,True,22.7,15778.5
2026-02-13,2026-02,NLC,0,flat,Lundqvist Lightside vs Bulldog Esports,Bulldog Esports,2.353,0.757,0.3321,100.0,False,-100.0,15678.5
2026-02-13,2026-02,LOL,0,flat,One More Esports vs NextGeneration Esports,NextGeneration Esports,2.0,0.6419,0.1419,100.0,False,-100.0,15578.5
2026-02-13,2026-02,PRM,0,flat,Eintracht Frankfurt vs Unicorns Of Love Sexy Edition,Unicorns Of Love Sexy Edition,1.667,0.6309,0.0311,100.0,True,66.7,15645.2
2026-02-13,2026-02,LFL,0,flat,Skillcamp Esport vs Galions,Galions,2.062,0.7425,0.2575,100.0,True,106.2,15751.4
2026-02-13,2026-02,LFL,0,flat,Skillcamp Esport vs TLN Pirates,Skillcamp Esport,2.0,0.7191,0.2191,100.0,False,-100.0,15651.4
2026-02-13,2026-02,TCL,0,flat,PCIFIC vs SU Esports,PCIFIC,4.444,0.3585,0.1334,100.0,False,-100.0,15551.4
2026-02-13,2026-02,LCK,0,flat,Dplus KIA vs DRX,DRX,5.714,0.2046,0.0296,100.0,False,-100.0,15451.4
2026-02-13,2026-02,LCP,0,flat,Ground Zero Gaming vs CTBC Flying Oyster,Ground Zero Gaming,3.279,0.4397,0.1348,100.0,True,227.9,15679.3
2026-02-13,2026-02,LFL,0,flat,TLN Pirates vs Lille Esport,TLN Pirates,1.835,0.6541,0.1091,100.0,True,83.5,15762.8
2026-02-13,2026-02,PRM,0,flat,A One Man Army Esports Prime vs Eintracht Frankfurt,Eintracht Frankfurt,2.941,0.4548,0.1147,100.0,True,194.1,15956.9
2026-02-13,2026-02,NLC,0,flat,La BOMBAS vs Verdant,Verdant,1.156,0.8957,0.0307,100.0,True,15.6,15972.5
2026-02-13,2026-02,PRM,0,flat,Unicorns Of Love Sexy Edition vs Berlin International Gaming,Berlin International Gaming,1.923,0.6762,0.1561,100.0,False,-100.0,15872.5
2026-02-13,2026-02,LFL,0,flat,French Flair vs Joblife,French Flair,1.667,0.7329,0.133,100.0,False,-100.0,15772.5
2026-02-13,2026-02,LOL,0,flat,Dragons Esports vs 3BL Esports,Dragons Esports,1.961,0.8101,0.3001,100.0,True,96.1,15868.6
2026-02-14,2026-02,LPL,0,flat,Ovos Moles eSports vs Periquitos Zangados,Periquitos Zangados,2.0,0.669,0.169,100.0,True,100.0,15968.6
2026-02-14,2026-02,LFL,0,flat,Vitality.Bee vs Galions,Galions,1.961,0.9572,0.4473,100.0,False,-100.0,15868.6
2026-02-14,2026-02,LCK,0,flat,Gen.G vs Dplus KIA,Dplus KIA,10.0,0.1252,0.0252,100.0,False,-100.0,15768.6
2026-02-14,2026-02,LTA S,0,flat,Vivo Keyd Stars vs Leviatan Esports,Leviatan Esports,4.082,0.2631,0.0181,100.0,True,308.2,16076.8
2026-02-14,2026-02,LFL,0,flat,Joblife vs Solary,Joblife,2.778,0.366,0.006,100.0,False,-100.0,15976.8
2026-02-14,2026-02,LFL,0,flat,French Flair vs BK ROG Esports,French Flair,2.151,0.584,0.1191,100.0,True,115.1,16091.9
2026-02-15,2026-02,LTA S,0,flat,FURIA Esports vs Leviatan Esports,FURIA Esports,1.242,0.8262,0.021,100.0,True,24.2,16116.1
2026-02-15,2026-02,LCK,0,flat,T1 vs BNK FEARX,BNK FEARX,6.897,0.1931,0.0482,100.0,True,589.7,16705.8
2026-02-15,2026-02,LCP,0,flat,Ground Zero Gaming vs Deep Cross Gaming,Deep Cross Gaming,1.481,0.7586,0.0834,100.0,True,48.1,16753.9
2026-02-15,2026-02,LCS,0,flat,Sentinels vs Disguised,Disguised,2.198,0.5193,0.0643,100.0,False,-100.0,16653.9
2026-02-16,2026-02,LEC,0,flat,Team Vitality vs Movistar KOI,Movistar KOI,1.681,0.6259,0.031,100.0,True,68.1,16722.0
2026-02-16,2026-02,LEC,0,flat,Natus Vincere vs Fnatic,Fnatic,1.98,0.5291,0.0241,100.0,False,-100.0,16622.0
2026-02-16,2026-02,LCS,0,flat,Cloud9 vs FlyQuest,Cloud9,1.342,0.8226,0.0774,100.0,True,34.2,16656.2
2026-02-17,2026-02,LEC,0,flat,Team Heretics vs G2 Esports,G2 Esports,1.307,0.8427,0.0775,100.0,True,30.7,16686.9
2026-02-17,2026-02,LEC,0,flat,Karmine Corp vs GIANTX,GIANTX,3.39,0.3567,0.0617,100.0,False,-100.0,16586.9
2026-02-18,2026-02,RL,0,flat,DOCISK vs Lodis,DOCISK,2.0,0.5033,0.0033,100.0,False,-100.0,16486.9
2026-02-18,2026-02,LFL,0,flat,TLN Pirates vs Vitality.Bee,TLN Pirates,1.739,0.6168,0.0418,100.0,True,73.9,16560.8
2026-02-18,2026-02,LFL,0,flat,BK ROG Esports vs Galions,Galions,1.6,0.656,0.031,100.0,True,60.0,16620.8
2026-02-19,2026-02,PRM,0,flat,G2 NORD vs ROSSMANN Centaurs,G2 NORD,1.242,0.9557,0.1506,100.0,True,24.2,16645.0
2026-02-19,2026-02,PRM,0,flat,Kaufland Hangry Knights vs Eintracht Spandau,Eintracht Spandau,1.653,0.7522,0.1472,100.0,True,65.3,16710.3
2026-02-19,2026-02,LFL,0,flat,Joblife vs Lille Esport,Lille Esport,3.922,0.3069,0.0519,100.0,False,-100.0,16610.3
2026-02-19,2026-02,LOL,0,flat,3BL Esports vs Anubis Gaming,Anubis Gaming,1.587,0.75,0.1199,100.0,True,58.7,16669.0
2026-02-19,2026-02,LFL,0,flat,Solary vs French Flair,French Flair,2.353,0.5528,0.1278,100.0,True,135.3,16804.3
2026-02-19,2026-02,PRM,0,flat,ROSSMANN Centaurs vs Kaufland Hangry Knights,Kaufland Hangry Knights,1.46,0.9115,0.2266,100.0,True,46.0,16850.3
2026-02-19,2026-02,TCL,0,flat,Misa Esports vs S2G Esports,S2G Esports,5.405,0.253,0.068,100.0,False,-100.0,16750.3
2026-02-19,2026-02,NLC,0,flat,4 SWINES & A BUM vs La BOMBAS,4 SWINES & A BUM,1.852,0.825,0.285,100.0,False,-100.0,16650.3
2026-02-19,2026-02,LOL,0,flat,GnG Amazigh vs Baam Esports,Baam Esports,2.469,0.5775,0.1725,100.0,True,146.9,16797.2
2026-02-19,2026-02,LFL,0,flat,Skillcamp Esport vs ZYB Esport,ZYB Esport,2.74,0.4669,0.102,100.0,True,174.0,16971.2
2026-02-20,2026-02,LEC,0,flat,Natus Vincere vs Movistar KOI,Movistar KOI,1.681,0.747,0.1521,100.0,True,68.1,17039.3
2026-02-20,2026-02,LEC,0,flat,Karmine Corp vs G2 Esports,G2 Esports,2.151,0.6253,0.1604,100.0,True,115.1,17154.4
2026-02-20,2026-02,TCL,0,flat,Bushido Wildcats vs SU Esports,Bushido Wildcats,1.379,0.756,0.0309,100.0,True,37.9,17192.3
2026-02-20,2026-02,NLC,0,flat,Lundqvist Lightside vs Verdant,Verdant,1.786,0.5657,0.0058,100.0,True,78.6,17270.9
2026-02-20,2026-02,LFL,0,flat,Joblife vs Skillcamp Esport,Joblife,1.449,0.7196,0.0295,100.0,False,-100.0,17170.9
2026-02-20,2026-02,PRM,0,flat,E WIE EINFACH E-SPORTS vs Unicorns Of Love Sexy Edition,Unicorns Of Love Sexy Edition,2.0,0.7252,0.2252,100.0,True,100.0,17270.9
2026-02-20,2026-02,LFL,0,flat,Galions vs French Flair,French Flair,2.299,0.5157,0.0807,100.0,False,-100.0,17170.9
2026-02-20,2026-02,PRM,0,flat,A One Man Army Esports Prime vs Berlin International Gaming,Berlin International Gaming,1.163,0.8945,0.0346,100.0,True,16.3,17187.2
2026-02-20,2026-02,NLC,0,flat,Deer Gaming vs DMG Esports,Deer Gaming,2.326,0.5606,0.1307,100.0,False,-100.0,17087.2
2026-02-20,2026-02,RL,0,flat,Onion Team vs Forsaken,Forsaken,2.0,0.9214,0.4214,100.0,True,100.0,17187.2
2026-02-20,2026-02,LFL,0,flat,Solary vs Lille Esport,Solary,2.151,0.8918,0.4269,100.0,True,115.1,17302.3
2026-02-20,2026-02,PRM,0,flat,Eintracht Frankfurt vs E WIE EINFACH E-SPORTS,Eintracht Frankfurt,2.0,0.5042,0.0042,100.0,True,100.0,17402.3
2026-02-20,2026-02,PRM,0,flat,Unicorns Of Love Sexy Edition vs A One Man Army Esports Prime,Unicorns Of Love Sexy Edition,2.0,0.81,0.31,100.0,True,100.0,17502.3
2026-02-21,2026-02,PRM,0,flat,Eintracht Frankfurt vs E WIE EINFACH E-SPORTS,E WIE EINFACH E-SPORTS,2.0,0.5216,0.0216,100.0,False,-100.0,17402.3
2026-02-21,2026-02,LEC,0,flat,GIANTX vs Team Heretics,GIANTX,1.6,0.6625,0.0375,100.0,True,60.0,17462.3
2026-02-21,2026-02,LTA S,0,flat,LOUD vs RED Canids,LOUD,4.255,0.2969,0.0619,100.0,True,325.5,17787.8
2026-02-21,2026-02,LCK,0,flat,Gen.G vs BNK FEARX,Gen.G,1.176,0.9208,0.0704,100.0,True,17.6,17805.4
2026-02-21,2026-02,LCS,0,flat,Disguised vs Team Liquid,Disguised,2.817,0.4099,0.055,100.0,False,-100.0,17705.4
2026-02-22,2026-02,LEC,0,flat,Fnatic vs Team Vitality,Team Vitality,1.77,0.6152,0.0503,100.0,True,77.0,17782.4
2026-02-22,2026-02,LCS,0,flat,FlyQuest vs LYON,LYON,1.653,0.6316,0.0266,100.0,True,65.3,17847.7
2026-02-22,2026-02,LCK,0,flat,T1 vs Dplus KIA,T1,1.361,0.7781,0.0434,100.0,False,-100.0,17747.7
2026-02-22,2026-02,LEC,0,flat,Natus Vincere vs GIANTX,GIANTX,2.469,0.5403,0.1353,100.0,True,146.9,17894.6
2026-02-23,2026-02,LCS,0,flat,Cloud9 vs Sentinels,Cloud9,1.227,0.8821,0.0671,100.0,True,22.7,17917.3
2026-02-23,2026-02,LCKC,0,flat,KT Rolster Challengers vs T1 Academy,T1 Academy,3.175,0.5944,0.2794,100.0,True,217.5,18134.8
2026-02-23,2026-02,LCKC,0,flat,DN SOOPers Challengers vs Nongshim Esports Academy,Nongshim Esports Academy,1.869,0.6015,0.0665,100.0,True,86.9,18221.7
2026-02-23,2026-02,LEC,0,flat,G2 Esports vs Movistar KOI,G2 Esports,1.681,0.622,0.0272,100.0,True,68.1,18289.8
2026-02-23,2026-02,LEC,0,flat,Karmine Corp vs Team Vitality,Team Vitality,3.509,0.3338,0.0488,100.0,False,-100.0,18189.8
2026-02-24,2026-02,LFL,0,flat,French Flair vs Skillcamp Esport,French Flair,1.149,0.8797,0.0094,100.0,True,14.9,18204.7
2026-02-24,2026-02,LPL,0,flat,Anyone's Legend vs Team WE,Team WE,9.091,0.2334,0.1235,100.0,False,-100.0,18104.7
2026-02-24,2026-02,LPL,0,flat,JD Gaming vs Top Esports,Top Esports,2.469,0.4719,0.0669,100.0,False,-100.0,18004.7
2026-02-25,2026-02,LFL,0,flat,Joblife vs TLN Pirates,TLN Pirates,3.39,0.4666,0.1716,100.0,True,239.0,18243.7
2026-02-25,2026-02,LPL,0,flat,Weibo Gaming vs Invictus Gaming,Weibo Gaming,1.481,0.7732,0.098,100.0,True,48.1,18291.8
2026-02-25,2026-02,LOL,0,flat,3BL Esports vs Anubis Gaming,3BL Esports,3.636,0.6192,0.3442,100.0,True,263.6,18555.4
2026-02-25,2026-02,LOL,0,flat,FN Esports vs Baam Esports,Baam Esports,5.263,0.2407,0.0507,100.0,False,-100.0,18455.4
2026-02-25,2026-02,LCKC,0,flat,T1 Academy vs Nongshim Esports Academy,T1 Academy,1.802,0.5829,0.028,100.0,True,80.2,18535.6
2026-02-25,2026-02,LPL,0,flat,Bilibili Gaming vs Ninjas in Pyjamas,Bilibili Gaming,1.17,0.8692,0.0145,100.0,True,17.0,18552.6
2026-02-25,2026-02,PRM,0,flat,G2 NORD vs Eintracht Frankfurt,Eintracht Frankfurt,5.714,0.2462,0.0711,100.0,False,-100.0,18452.6
2026-02-26,2026-02,LPL,0,flat,JD Gaming vs Anyone's Legend,JD Gaming,3.774,0.3607,0.0958,100.0,True,277.4,18730.0
2026-02-26,2026-02,RL,0,flat,BOMBA Team vs Forsaken,Forsaken,1.869,0.6211,0.086,100.0,False,-100.0,18630.0
2026-02-26,2026-02,LPL,0,flat,The Otter Side vs Cães de Água,The Otter Side,2.0,0.9077,0.4077,100.0,True,100.0,18730.0
2026-02-26,2026-02,NLC,0,flat,Arctic Pandas vs DMG Esports,Arctic Pandas,1.905,0.7038,0.1789,100.0,True,90.5,18820.5
2026-02-26,2026-02,NLC,0,flat,Deer Gaming vs Lundqvist Lightside,Lundqvist Lightside,2.41,0.4615,0.0465,100.0,False,-100.0,18720.5
2026-02-26,2026-02,PRM,0,flat,Unicorns Of Love Sexy Edition vs Kaufland Hangry Knights,Kaufland Hangry Knights,3.077,0.4536,0.1286,100.0,False,-100.0,18620.5
2026-02-26,2026-02,NLC,0,flat,La BOMBAS vs Bulldog Esports,Bulldog Esports,1.143,0.9149,0.04,100.0,True,14.3,18634.8
2026-02-26,2026-02,TCL,0,flat,S2G Esports vs Bushido Wildcats,Bushido Wildcats,2.817,0.4199,0.0649,100.0,False,-100.0,18534.8
2026-02-26,2026-02,PRM,0,flat,Eintracht Spandau vs E WIE EINFACH E-SPORTS,Eintracht Spandau,1.408,0.8132,0.1029,100.0,True,40.8,18575.6
